topic,time_ns
Baseline,2176083
Lotus,9494208
Baseline,1354417
Lotus,5532958
Baseline,2105792
Lotus,7928958
Baseline,1069167
Lotus,5737583
Baseline,854167
Lotus,4046917
Baseline,792000
Lotus,4453875
Baseline,2093083
Lotus,7959458
Baseline,1242500
Lotus,5313625
Baseline,1615584
Lotus,7599375
Baseline,1956792
Lotus,7547542
Baseline,1674750
Lotus,6350625
Baseline,1748125
Lotus,7026042
Baseline,1423000
Lotus,5637458
Baseline,1443791
Lotus,5794500
Baseline,1738125
Lotus,6795875
Baseline,25614291
Lotus,31835291
Baseline,1554791
Lotus,7168166
Baseline,1810250
Lotus,8344750
Baseline,1075584
Lotus,7446042
Baseline,1666875
Lotus,7528792
Baseline,1489167
Lotus,7365792
Baseline,1476958
Lotus,6455375
Baseline,1654375
Lotus,7416417
Baseline,1555750
Lotus,7126333
Baseline,1912209
Lotus,6760584
Baseline,1420625
Lotus,6052875
Baseline,1170042
Lotus,7136875
Baseline,1566833
Lotus,7497792
Baseline,1795041
Lotus,7580375
Baseline,617209
Lotus,3510792
Baseline,1032250
Lotus,5793708
Baseline,1147833
Lotus,5230833
Baseline,1760291
Lotus,7452250
Baseline,888875
Lotus,5590458
Baseline,1081708
Lotus,5417708
Baseline,1499917
Lotus,7076250
Baseline,1478209
Lotus,7186959
Baseline,1481875
Lotus,5889084
Baseline,1117084
Lotus,5142042
Baseline,2449042
Lotus,6756875
Baseline,1700334
Lotus,6333625
Baseline,1610625
Lotus,5634958
Baseline,1275125
Lotus,5321792
Baseline,2209292
Lotus,7932584
Baseline,1671125
Lotus,6862834
Baseline,2100625
Lotus,7920334
Baseline,1224208
Lotus,7513916
Baseline,1380833
Lotus,6689333
Baseline,1880417
Lotus,7722459
Baseline,1730083
Lotus,6608792
Baseline,1905708
Lotus,6813416
Baseline,2027083
Lotus,11835000
Baseline,1160458
Lotus,5737292
Baseline,2170333
Lotus,7705666
Baseline,1668708
Lotus,6590542
Baseline,1520667
Lotus,7367375
Baseline,1352125
Lotus,5779625
Baseline,2026042
Lotus,7417875
Baseline,1822542
Lotus,6003250
Baseline,1765334
Lotus,7718834
Baseline,1634666
Lotus,6383333
Baseline,1448542
Lotus,6156583
Baseline,1533500
Lotus,6153042
Baseline,1533500
Lotus,6747084
Baseline,1551541
Lotus,6156833
Baseline,1757625
Lotus,7670792
Baseline,1764792
Lotus,7109584
Baseline,1516625
Lotus,6400542
Baseline,1722417
Lotus,6807542
Baseline,1435084
Lotus,6136875
Baseline,1200208
Lotus,5914541
Baseline,1685917
Lotus,7534209
Baseline,1605958
Lotus,5773000
Baseline,1936750
Lotus,7348917
Baseline,1420166
Lotus,5909833
Baseline,1631167
Lotus,6812167
Baseline,1866375
Lotus,6772833
Baseline,2228333
Lotus,8407958
Baseline,1537500
Lotus,6359167
Baseline,1273583
Lotus,6063750
Baseline,1391334
Lotus,5940834
Baseline,1795083
Lotus,9036917
Baseline,1415583
Lotus,7014083
Baseline,2071834
Lotus,6780834
Baseline,1848542
Lotus,6856375
Baseline,1503750
Lotus,6056625
Baseline,1476834
Lotus,7397792
Baseline,1744292
Lotus,7671500
Baseline,1254042
Lotus,5848959
Baseline,1670416
Lotus,7002500
Baseline,1695625
Lotus,6595250
Baseline,1624417
Lotus,6326667
Baseline,1569959
Lotus,5850334
Baseline,597792
Lotus,3430083
Baseline,1107667
Lotus,6364833
Baseline,744834
Lotus,9140125
Baseline,1260666
Lotus,7691500
Baseline,1619208
Lotus,6913000
Baseline,1079167
Lotus,7174667
Baseline,1187166
Lotus,5389708
Baseline,1787042
Lotus,7472917
Baseline,1371375
Lotus,6747542
Baseline,1773875
Lotus,8209916
Baseline,1405167
Lotus,6321750
Baseline,1196042
Lotus,5976917
Baseline,1406917
Lotus,5885167
Baseline,2088875
Lotus,7812416
Baseline,1168750
Lotus,5593834
Baseline,1663417
Lotus,23234209
Baseline,1118416
Lotus,5333208
Baseline,1925583
Lotus,7418708
Baseline,1468834
Lotus,13641750
Baseline,1429000
Lotus,7495709
Baseline,2030292
Lotus,7840875
Baseline,1614708
Lotus,6934375
Baseline,1385042
Lotus,6546875
Baseline,1289125
Lotus,5809000
Baseline,1920625
Lotus,8838959
Baseline,1852459
Lotus,8270250
Baseline,2054833
Lotus,7169958
Baseline,1178292
Lotus,7947292
Baseline,1751625
Lotus,8874958
Baseline,1302500
Lotus,7406791
Baseline,1245042
Lotus,8058500
Baseline,1761250
Lotus,6385084
Baseline,1378125
Lotus,6079542
Baseline,1288709
Lotus,6660125
Baseline,1217000
Lotus,6419583
Baseline,1250583
Lotus,21369458
Baseline,702375
Lotus,3699792
Baseline,2223334
Lotus,8678667
Baseline,780583
Lotus,5728916
Baseline,682042
Lotus,4082583
Baseline,1124208
Lotus,6620541
Baseline,2102042
Lotus,9086084
Baseline,1766041
Lotus,6748250
Baseline,1597167
Lotus,6697084
Baseline,1216625
Lotus,5432541
Baseline,1398625
Lotus,6320875
Baseline,1500792
Lotus,6516292
Baseline,1132459
Lotus,4375042
Baseline,2021833
Lotus,8114125
Baseline,1209709
Lotus,5602625
Baseline,1142958
Lotus,5726708
Baseline,2076041
Lotus,7531833
Baseline,1533708
Lotus,7438958
Baseline,1974917
Lotus,8483917
Baseline,1449875
Lotus,5859500
Baseline,1767375
Lotus,8812042
Baseline,1322458
Lotus,5978375
Baseline,2169708
Lotus,7816583
Baseline,1679750
Lotus,5647333
Baseline,2010417
Lotus,7554667
Baseline,1597459
Lotus,5984334
Baseline,1573417
Lotus,7550417
Baseline,1325417
Lotus,5981292
Baseline,2172917
Lotus,8186167
Baseline,709083
Lotus,4012042
Baseline,788250
Lotus,4106583
Baseline,1069250
Lotus,6105958
Baseline,1946333
Lotus,9827125
Baseline,965541
Lotus,5933500
Baseline,2071250
Lotus,7438000
Baseline,1627292
Lotus,7851334
Baseline,2006917
Lotus,9508833
Baseline,1178042
Lotus,5868083
Baseline,1255417
Lotus,6770667
Baseline,912583
Lotus,5259833
Baseline,1862125
Lotus,8878500
Baseline,1122209
Lotus,6474167
Baseline,1891916
Lotus,8435125
Baseline,1595083
Lotus,6175667
Baseline,2154625
Lotus,7434875
Baseline,1343583
Lotus,5942041
Baseline,648375
Lotus,4830459
Baseline,735292
Lotus,6058333
Baseline,890833
Lotus,4752083
Baseline,913500
Lotus,5648167
Baseline,1988667
Lotus,8659875
Baseline,920458
Lotus,5210958
Baseline,1359833
Lotus,5804292
Baseline,763416
Lotus,5322208
Baseline,1897209
Lotus,7278750
Baseline,1399459
Lotus,6122375
Baseline,1961583
Lotus,9197625
Baseline,1025667
Lotus,6749208
Baseline,1867459
Lotus,7352250
Baseline,1198833
Lotus,6168917
Baseline,2116667
Lotus,9217708
Baseline,982834
Lotus,5142917
Baseline,2302792
Lotus,7948458
Baseline,1665708
Lotus,6383750
Baseline,1942250
Lotus,7374875
Baseline,1743334
Lotus,9295250
Baseline,1928375
Lotus,7922125
Baseline,1186458
Lotus,6260125
Baseline,1965417
Lotus,7856958
Baseline,1003834
Lotus,5390125
Baseline,1475500
Lotus,6099250
Baseline,974375
Lotus,6021459
Baseline,1034792
Lotus,5587000
Baseline,1051875
Lotus,6212167
Baseline,2034000
Lotus,10951125
Baseline,1262166
Lotus,5675166
Baseline,1566792
Lotus,9912750
Baseline,1552417
Lotus,9229792
Baseline,1866291
Lotus,7829500
Baseline,945625
Lotus,5973541
Baseline,2247833
Lotus,7664833
Baseline,1119333
Lotus,6921458
Baseline,2208792
Lotus,9089542
Baseline,1154333
Lotus,6145166
Baseline,2065000
Lotus,8483208
Baseline,976083
Lotus,8941500
Baseline,907834
Lotus,6158959
Baseline,1388792
Lotus,5873959
Baseline,1765333
Lotus,7800625
Baseline,1385084
Lotus,6036000
Baseline,1445500
Lotus,6106375
Baseline,998458
Lotus,5846500
Baseline,2029083
Lotus,7806583
Baseline,1504709
Lotus,6761584
Baseline,2089667
Lotus,8791459
Baseline,1302792
Lotus,6742417
Baseline,2008291
Lotus,7598458
Baseline,625542
Lotus,5130500
Baseline,826500
Lotus,4221667
Baseline,862375
Lotus,5109500
Baseline,1866917
Lotus,6884834
Baseline,1058417
Lotus,4902000
Baseline,1943667
Lotus,8783709
Baseline,849375
Lotus,5972042
Baseline,1179833
Lotus,5181583
Baseline,1379333
Lotus,5958583
Baseline,1941750
Lotus,9064333
Baseline,1100042
Lotus,5786625
Baseline,2102625
Lotus,7501375
Baseline,1351625
Lotus,9492541
Baseline,1561792
Lotus,7550959
Baseline,1351917
Lotus,6014042
Baseline,2208625
Lotus,7912500
Baseline,2004291
Lotus,7821833
Baseline,1266834
Lotus,7671750
Baseline,1173083
Lotus,6536416
Baseline,1917917
Lotus,8273417
Baseline,938709
Lotus,5569209
Baseline,1244667
Lotus,6453375
Baseline,1147708
Lotus,5089125
Baseline,1807125
Lotus,8382167
Baseline,1454542
Lotus,6506792
Baseline,2074417
Lotus,8494667
Baseline,1106709
Lotus,5491375
Baseline,1826750
Lotus,7107084
Baseline,1592375
Lotus,6694958
Baseline,1992458
Lotus,9877667
Baseline,1285750
Lotus,5407959
Baseline,1577625
Lotus,6448083
Baseline,723750
Lotus,3547375
Baseline,767625
Lotus,4451209
Baseline,1243667
Lotus,6873042
Baseline,1957208
Lotus,7953833
Baseline,1448500
Lotus,5352417
Baseline,1659625
Lotus,6753292
Baseline,1299959
Lotus,8874792
Baseline,1242875
Lotus,6067292
Baseline,1070500
Lotus,5412625
Baseline,1714042
Lotus,6870584
Baseline,903875
Lotus,6968333
Baseline,2233209
Lotus,10038417
Baseline,1269666
Lotus,6072625
Baseline,2232125
Lotus,11041333
Baseline,1200250
Lotus,5273166
Baseline,1924083
Lotus,8697958
Baseline,1053792
Lotus,5853709
Baseline,1865583
Lotus,7459542
Baseline,1383792
Lotus,6064750
Baseline,1957500
Lotus,9964875
Baseline,1263875
Lotus,5712666
Baseline,2175375
Lotus,8891083
Baseline,1191792
Lotus,5596917
Baseline,1116708
Lotus,5637125
Baseline,1023041
Lotus,5341291
Baseline,1864000
Lotus,7875959
Baseline,1411375
Lotus,7268042
Baseline,1936417
Lotus,6856000
Baseline,1263708
Lotus,5476416
Baseline,1900541
Lotus,7373958
Baseline,1127125
Lotus,5233083
Baseline,1983292
Lotus,7135250
Baseline,1365375
Lotus,6082292
Baseline,1983500
Lotus,7818542
Baseline,1221166
Lotus,6437958
Baseline,1940708
Lotus,8183125
Baseline,1553041
Lotus,6370625
Baseline,2655083
Lotus,8395208
Baseline,1185708
Lotus,5040458
Baseline,1873083
Lotus,8480375
Baseline,1102292
Lotus,5760500
Baseline,1873833
Lotus,8554542
Baseline,1015208
Lotus,4915750
Baseline,4215334
Lotus,8751209
Baseline,1258125
Lotus,5339416
Baseline,2110875
Lotus,7418958
Baseline,1220041
Lotus,5718166
Baseline,1831500
Lotus,6704875
Baseline,1174875
Lotus,5695416
Baseline,1521541
Lotus,6634333
Baseline,1043625
Lotus,5772750
Baseline,2319375
Lotus,8017667
Baseline,1013166
Lotus,5137041
Baseline,1507708
Lotus,7528250
Baseline,1409833
Lotus,6718250
Baseline,1878708
Lotus,9431125
Baseline,1154792
Lotus,6052250
Baseline,2340375
Lotus,7770833
Baseline,1146916
Lotus,5716041
Baseline,1944375
Lotus,9751417
Baseline,1308083
Lotus,5842833
Baseline,1156084
Lotus,6110375
Baseline,972083
Lotus,5690541
Baseline,1842334
Lotus,8634834
Baseline,872125
Lotus,5198792
Baseline,1777250
Lotus,6971666
Baseline,805500
Lotus,4241209
Baseline,937917
Lotus,4797459
Baseline,1212417
Lotus,5868709
Baseline,1912417
Lotus,9517334
Baseline,1265542
Lotus,5892708
Baseline,768917
Lotus,6437125
Baseline,1056041
Lotus,5387500
Baseline,1883791
Lotus,6853625
Baseline,1510292
Lotus,6123042
Baseline,1456875
Lotus,7419125
Baseline,1049000
Lotus,6817666
Baseline,1851750
Lotus,7911958
Baseline,1324708
Lotus,6074375
Baseline,1111625
Lotus,4847792
Baseline,1207583
Lotus,7546083
Baseline,1913250
Lotus,9200333
Baseline,887500
Lotus,5347042
Baseline,1908958
Lotus,8074208
Baseline,1032542
Lotus,6154792
Baseline,1812834
Lotus,7590667
Baseline,2123625
Lotus,8785834
Baseline,644541
Lotus,3804500
Baseline,991208
Lotus,4893000
Baseline,1740666
Lotus,7370291
Baseline,1341166
Lotus,5900000
Baseline,1759083
Lotus,6847750
Baseline,1619167
Lotus,6480500
Baseline,1916834
Lotus,8001500
Baseline,1229542
Lotus,5624250
Baseline,2087042
Lotus,7717667
Baseline,1307041
Lotus,7291958
Baseline,1966416
Lotus,8791541
Baseline,1187917
Lotus,5527250
Baseline,1257917
Lotus,5129708
Baseline,966125
Lotus,5642125
Baseline,1932500
Lotus,7640875
Baseline,1155625
Lotus,6493083
Baseline,1835625
Lotus,8662458
Baseline,1036625
Lotus,5013833
Baseline,1613333
Lotus,8499458
Baseline,1786792
Lotus,7852209
Baseline,3010666
Lotus,9706125
Baseline,936334
Lotus,6067459
Baseline,1040959
Lotus,6581417
Baseline,998750
Lotus,6438583
Baseline,2069000
Lotus,7774541
Baseline,1225875
Lotus,5964000
Baseline,1893250
Lotus,7694500
Baseline,1439458
Lotus,6579542
Baseline,1837042
Lotus,7200417
Baseline,1535500
Lotus,5826791
Baseline,1986083
Lotus,8826042
Baseline,1079000
Lotus,6303875
Baseline,1714584
Lotus,7488250
Baseline,1764250
Lotus,6759459
Baseline,1880750
Lotus,7281209
Baseline,1002666
Lotus,5342541
Baseline,1160375
Lotus,6458917
Baseline,1227958
Lotus,5548125
Baseline,2699375
Lotus,10425291
Baseline,1144250
Lotus,5562458
Baseline,1931709
Lotus,7176459
Baseline,1177333
Lotus,6433000
Baseline,1960000
Lotus,10233417
Baseline,961958
Lotus,5622708
Baseline,1900291
Lotus,8510125
Baseline,1233708
Lotus,6130083
Baseline,1357083
Lotus,6376250
Baseline,1168459
Lotus,6160417
Baseline,773291
Lotus,5443916
Baseline,1212750
Lotus,20773792
Baseline,1787458
Lotus,9300417
Baseline,578792
Lotus,5830583
Baseline,1282417
Lotus,6357958
Baseline,1170292
Lotus,5478750
Baseline,1184333
Lotus,5802416
Baseline,1037708
Lotus,7160208
Baseline,1239792
Lotus,5777834
Baseline,1303792
Lotus,7387000
Baseline,1457958
Lotus,6267583
Baseline,1108042
Lotus,6143459
Baseline,1358459
Lotus,6966000
Baseline,1099417
Lotus,6028584
Baseline,2381791
Lotus,8140375
Baseline,982791
Lotus,5893583
Baseline,1299292
Lotus,7646917
Baseline,1686291
Lotus,7305958
Baseline,1702167
Lotus,8487625
Baseline,946292
Lotus,5079792
Baseline,1895375
Lotus,9525292
Baseline,962584
Lotus,5342917
Baseline,1662917
Lotus,8541375
Baseline,1228875
Lotus,5939625
Baseline,1940583
Lotus,8604500
Baseline,1121834
Lotus,5995042
Baseline,1188167
Lotus,5465625
Baseline,1255167
Lotus,6942000
Baseline,1805875
Lotus,6738834
Baseline,1760375
Lotus,7343834
Baseline,1999209
Lotus,9723584
Baseline,964250
Lotus,6329500
Baseline,1615250
Lotus,7092041
Baseline,1275083
Lotus,5965333
Baseline,2037375
Lotus,8928042
Baseline,795875
Lotus,5690583
Baseline,1975458
Lotus,7692167
Baseline,688250
Lotus,3866917
Baseline,741542
Lotus,6050084
Baseline,830833
Lotus,5312125
Baseline,2134084
Lotus,9124792
Baseline,1462250
Lotus,7278666
Baseline,1822708
Lotus,9838000
Baseline,885333
Lotus,5579416
Baseline,1949916
Lotus,8909833
Baseline,1373333
Lotus,6256416
Baseline,2012792
Lotus,7670167
Baseline,1062000
Lotus,4650583
Baseline,1580750
Lotus,6727875
Baseline,1393292
Lotus,6517292
Baseline,1189416
Lotus,5985541
Baseline,1061916
Lotus,6030708
Baseline,1665167
Lotus,6475250
Baseline,996667
Lotus,5727750
Baseline,1311833
Lotus,6012708
Baseline,1184208
Lotus,6680541
Baseline,1113167
Lotus,6842292
Baseline,1600958
Lotus,7041208
Baseline,1866625
Lotus,7184875
Baseline,1189250
Lotus,5749458
Baseline,1646917
Lotus,7192125
Baseline,1398334
Lotus,6961292
Baseline,1853458
Lotus,8477958
Baseline,1286958
Lotus,5939625
Baseline,1319958
Lotus,7531625
Baseline,1149083
Lotus,6902375
Baseline,2113375
Lotus,9398125
Baseline,1569083
Lotus,6808541
Baseline,1616250
Lotus,8032625
Baseline,1150667
Lotus,5309209
Baseline,1514583
Lotus,8295042
Baseline,1378583
Lotus,6275167
Baseline,1956750
Lotus,8721416
Baseline,1155791
Lotus,5288375
Baseline,1439416
Lotus,6588125
Baseline,1411084
Lotus,6775167
Baseline,1879375
Lotus,7483000
Baseline,1089917
Lotus,5765167
Baseline,1822041
Lotus,7327666
Baseline,1403666
Lotus,6703291
Baseline,1826750
Lotus,10125417
Baseline,902292
Lotus,5560375
Baseline,1629166
Lotus,7068416
Baseline,1278375
Lotus,5275208
Baseline,1984875
Lotus,7265041
Baseline,1419250
Lotus,5482916
Baseline,1817833
Lotus,7371500
Baseline,799666
Lotus,4396000
Baseline,1246167
Lotus,6137625
Baseline,1108708
Lotus,5930167
Baseline,1638084
Lotus,8085334
Baseline,1491083
Lotus,5626791
Baseline,1487084
Lotus,6974667
Baseline,1130125
Lotus,6077416
Baseline,1965667
Lotus,8498125
Baseline,1417334
Lotus,7050667
Baseline,1804167
Lotus,8451834
Baseline,1219792
Lotus,5467834
Baseline,2017791
Lotus,7977625
Baseline,1162084
Lotus,5645875
Baseline,1810083
Lotus,9359458
Baseline,1395167
Lotus,6576083
Baseline,16705833
Lotus,21254167
Baseline,4844250
Lotus,17817667
Baseline,1550500
Lotus,7924750
Baseline,1440250
Lotus,6050833
Baseline,1918125
Lotus,7475042
Baseline,1275541
Lotus,5388833
Baseline,1878166
Lotus,8161166
Baseline,1268667
Lotus,6317167
Baseline,1121958
Lotus,5717625
Baseline,1795875
Lotus,7179083
Baseline,2198958
Lotus,8454833
Baseline,1328833
Lotus,6456500
Baseline,1268208
Lotus,6153250
Baseline,1188000
Lotus,6111333
Baseline,2065875
Lotus,8624167
Baseline,1161875
Lotus,6491292
Baseline,2033542
Lotus,10414875
Baseline,1142209
Lotus,5277167
Baseline,1378958
Lotus,7771166
Baseline,1117750
Lotus,6453959
Baseline,1540917
Lotus,6819750
Baseline,1485333
Lotus,6532416
Baseline,1899334
Lotus,7572917
Baseline,1207750
Lotus,5419291
Baseline,998708
Lotus,6914458
Baseline,1036583
Lotus,6953542
Baseline,1853958
Lotus,9394542
Baseline,1112500
Lotus,6304250
Baseline,1812667
Lotus,8069167
Baseline,1348000
Lotus,6092375
Baseline,2024166
Lotus,10154166
Baseline,1276833
Lotus,7096208
Baseline,10985625
Lotus,16985041
Baseline,1071458
Lotus,7396292
Baseline,2104792
Lotus,8453458
Baseline,1346000
Lotus,5350542
Baseline,1887375
Lotus,8291708
Baseline,1228750
Lotus,6687542
Baseline,1159792
Lotus,6187459
Baseline,973209
Lotus,4805209
Baseline,1492500
Lotus,8020750
Baseline,1096250
Lotus,5887709
Baseline,1323334
Lotus,6897750
Baseline,1090125
Lotus,6486042
Baseline,1340666
Lotus,5997875
Baseline,1497333
Lotus,8294083
Baseline,1261750
Lotus,6158084
Baseline,1118708
Lotus,5741250
Baseline,1283958
Lotus,6355833
Baseline,1242459
Lotus,7528000
Baseline,1145958
Lotus,5696083
Baseline,1410250
Lotus,8848708
Baseline,1311833
Lotus,6308333
Baseline,1452125
Lotus,6172917
Baseline,1351250
Lotus,6583833
Baseline,1151375
Lotus,5062000
Baseline,1595541
Lotus,6021000
Baseline,1385375
Lotus,6534084
Baseline,1100083
Lotus,6426791
Baseline,1388209
Lotus,6540459
Baseline,1391667
Lotus,6408375
Baseline,1249084
Lotus,9918334
Baseline,1035875
Lotus,6119500
Baseline,1227916
Lotus,7071958
Baseline,1283792
Lotus,5984584
Baseline,1134250
Lotus,5998417
Baseline,1384917
Lotus,6412542
Baseline,1231500
Lotus,6333292
Baseline,1241917
Lotus,5841917
Baseline,1509458
Lotus,6845500
Baseline,1032041
Lotus,5528916
Baseline,1519125
Lotus,6613959
Baseline,2604709
Lotus,8580500
Baseline,1528083
Lotus,5966917
Baseline,1268625
Lotus,5988875
Baseline,1454541
Lotus,6336625
Baseline,1245500
Lotus,6914083
Baseline,2717666
Lotus,7527458
Baseline,1546500
Lotus,6250500
Baseline,1169291
Lotus,5559875
Baseline,976125
Lotus,4567958
Baseline,681958
Lotus,3736375
Baseline,1176875
Lotus,5761583
Baseline,2492208
Lotus,7628875
Baseline,1392916
Lotus,6010083
Baseline,3636583
Lotus,12449708
Baseline,922791
Lotus,4430791
Baseline,574208
Lotus,4769750
Baseline,966375
Lotus,4507959
Baseline,1722875
Lotus,7917917
Baseline,1125334
Lotus,5622334
Baseline,1412041
Lotus,6677166
Baseline,1450583
Lotus,6321208
Baseline,1165417
Lotus,5197875
Baseline,1296250
Lotus,6577875
Baseline,1740292
Lotus,7015792
Baseline,1435500
Lotus,6595708
Baseline,1863959
Lotus,8705167
Baseline,1547542
Lotus,6859958
Baseline,1165042
Lotus,5759417
Baseline,925791
Lotus,5033125
Baseline,2104959
Lotus,7285334
Baseline,1657416
Lotus,6523916
Baseline,1194334
Lotus,6419334
Baseline,1224333
Lotus,5851958
Baseline,894417
Lotus,5475958
Baseline,782666
Lotus,4850958
Baseline,1386125
Lotus,6713333
Baseline,1926208
Lotus,7623583
Baseline,850083
Lotus,5049083
Baseline,1397125
Lotus,6274584
Baseline,1521750
Lotus,5935792
Baseline,2218333
Lotus,7764916
Baseline,1588458
Lotus,6858666
Baseline,1921083
Lotus,9126708
Baseline,941459
Lotus,4697667
Baseline,2064542
Lotus,7434084
Baseline,1386917
Lotus,6444709
Baseline,1549833
Lotus,9070583
Baseline,1107500
Lotus,5416292
Baseline,2213875
Lotus,7765750
Baseline,1058375
Lotus,5738167
Baseline,1855084
Lotus,7431042
Baseline,1031834
Lotus,5526792
Baseline,1730792
Lotus,6897834
Baseline,1267750
Lotus,5275833
Baseline,1920583
Lotus,9820333
Baseline,902959
Lotus,5397625
Baseline,1956833
Lotus,10497625
Baseline,1003750
Lotus,5084083
Baseline,1409875
Lotus,6228208
Baseline,1161125
Lotus,4833084
Baseline,1915708
Lotus,9462917
Baseline,1120625
Lotus,6574875
Baseline,1135250
Lotus,6689916
Baseline,1071250
Lotus,5741584
Baseline,2031458
Lotus,7515666
Baseline,1053875
Lotus,7296625
Baseline,946250
Lotus,4692208
Baseline,1453083
Lotus,6188000
Baseline,1927334
Lotus,9282667
Baseline,938042
Lotus,5404417
Baseline,1932041
Lotus,9826250
Baseline,1132666
Lotus,6060791
Baseline,1891542
Lotus,10045375
Baseline,1157958
Lotus,6131500
Baseline,1888334
Lotus,6761500
Baseline,1200041
Lotus,6196500
Baseline,2073500
Lotus,7797750
Baseline,1217459
Lotus,6011750
Baseline,2273417
Lotus,8560084
Baseline,1250584
Lotus,8026584
Baseline,1855333
Lotus,10080541
Baseline,1318333
Lotus,6440167
Baseline,1784667
Lotus,7351667
Baseline,1168958
Lotus,5433875
Baseline,1972584
Lotus,9086792
Baseline,1368791
Lotus,5508125
Baseline,1962125
Lotus,8686917
Baseline,1293667
Lotus,6173917
Baseline,1892042
Lotus,8446250
Baseline,1142375
Lotus,5812500
Baseline,1588583
Lotus,7316958
Baseline,1572667
Lotus,6236333
Baseline,2011458
Lotus,8633000
Baseline,1066000
Lotus,6137792
Baseline,1915000
Lotus,9099334
Baseline,1098250
Lotus,5124833
Baseline,1914459
Lotus,7774625
Baseline,1387333
Lotus,7052208
Baseline,1945333
Lotus,7472583
Baseline,1475583
Lotus,5835125
Baseline,2149125
Lotus,7681000
Baseline,1287542
Lotus,5663917
Baseline,1971625
Lotus,7253208
Baseline,1204000
Lotus,5659500
Baseline,1059917
Lotus,7726875
Baseline,1205750
Lotus,5838542
Baseline,1837292
Lotus,8723000
Baseline,974500
Lotus,5232709
Baseline,1840084
Lotus,8356959
Baseline,1002416
Lotus,6171291
Baseline,1626125
Lotus,7640250
Baseline,974917
Lotus,5812709
Baseline,1903916
Lotus,7296041
Baseline,1343375
Lotus,6461416
Baseline,1891458
Lotus,8151333
Baseline,1602208
Lotus,7230875
Baseline,2045459
Lotus,8884000
Baseline,1413791
Lotus,6152250
Baseline,1894042
Lotus,8213250
Baseline,1707792
Lotus,6813625
Baseline,2239542
Lotus,7515125
Baseline,1596833
Lotus,6684833
Baseline,1946125
Lotus,7131125
Baseline,1350167
Lotus,6261625
Baseline,2025958
Lotus,7409583
Baseline,1637709
Lotus,6370709
Baseline,1874334
Lotus,8891167
Baseline,934375
Lotus,5753750
Baseline,1337375
Lotus,6613750
Baseline,1356375
Lotus,6458875
Baseline,1905292
Lotus,8776250
Baseline,797708
Lotus,5447041
Baseline,2024917
Lotus,7950459
Baseline,929250
Lotus,4660541
Baseline,1847000
Lotus,8390583
Baseline,924416
Lotus,5720250
Baseline,1841667
Lotus,8029500
Baseline,1752625
Lotus,7141417
Baseline,2044667
Lotus,7830083
Baseline,1628750
Lotus,6868042
Baseline,1901792
Lotus,7679084
Baseline,1188916
Lotus,5422416
Baseline,1989625
Lotus,8585542
Baseline,1441042
Lotus,6999709
Baseline,1814667
Lotus,6825583
Baseline,1520917
Lotus,6937875
Baseline,1928709
Lotus,8777084
Baseline,1054375
Lotus,4821000
Baseline,1333000
Lotus,5772458
Baseline,1103791
Lotus,6789041
Baseline,1631875
Lotus,6202041
Baseline,1298833
Lotus,5900167
Baseline,1353291
Lotus,6291833
Baseline,1312667
Lotus,5241125
Baseline,1738416
Lotus,8584458
Baseline,836500
Lotus,4839541
Baseline,1987792
Lotus,8379458
Baseline,1465292
Lotus,6483959
Baseline,2104625
Lotus,7489792
Baseline,1097625
Lotus,5045583
Baseline,1779416
Lotus,9226791
Baseline,1195959
Lotus,5883292
Baseline,1739750
Lotus,7128958
Baseline,1165042
Lotus,5708375
Baseline,1476833
Lotus,7506791
Baseline,1129416
Lotus,6481750
Baseline,896291
Lotus,4965000
Baseline,1023708
Lotus,5658917
Baseline,1521000
Lotus,22461042
Baseline,1128750
Lotus,5848666
Baseline,2062625
Lotus,7870292
Baseline,1190000
Lotus,8282375
Baseline,2137791
Lotus,8084333
Baseline,1139291
Lotus,5027750
Baseline,2063458
Lotus,7898625
Baseline,1068500
Lotus,6073458
Baseline,2294791
Lotus,7910416
Baseline,1290917
Lotus,5545542
Baseline,1914917
Lotus,8476542
Baseline,1980708
Lotus,6983042
Baseline,2008791
Lotus,7561750
Baseline,1391416
Lotus,6537791
Baseline,2202375
Lotus,8793167
Baseline,1351875
Lotus,6249625
Baseline,1998709
Lotus,8679292
Baseline,1001166
Lotus,6434250
Baseline,2026416
Lotus,8739083
Baseline,908875
Lotus,5565584
Baseline,1813833
Lotus,8524250
Baseline,1151042
Lotus,5599458
Baseline,1360834
Lotus,5823250
Baseline,1037084
Lotus,6097042
Baseline,1871917
Lotus,7353042
Baseline,1557417
Lotus,10432458
Baseline,2081250
Lotus,7339333
Baseline,978333
Lotus,5515417
Baseline,2453875
Lotus,7980000
Baseline,1412667
Lotus,6629292
Baseline,1907500
Lotus,7948708
Baseline,1061875
Lotus,5140416
Baseline,2199500
Lotus,9051667
Baseline,1239708
Lotus,5512792
Baseline,1659083
Lotus,6952292
Baseline,1316708
Lotus,6430416
Baseline,944125
Lotus,5825083
Baseline,1226292
Lotus,4960792
Baseline,1605709
Lotus,6745542
Baseline,1919375
Lotus,6370333
Baseline,2177333
Lotus,8501375
Baseline,1214708
Lotus,5892166
Baseline,1910958
Lotus,7357375
Baseline,1397875
Lotus,5254708
Baseline,2024625
Lotus,6950416
Baseline,1081167
Lotus,5714625
Baseline,1101500
Lotus,6683042
Baseline,1166541
Lotus,5614750
