topic,time_ns
Baseline,1971875
Lotus,8333500
Baseline,1407959
Lotus,6286084
Baseline,2029833
Lotus,7632000
Baseline,1645125
Lotus,6335667
Baseline,2193500
Lotus,9307333
Baseline,1259584
Lotus,6634875
Baseline,2034042
Lotus,7713000
Baseline,1566042
Lotus,8168625
Baseline,2237292
Lotus,7438542
Baseline,747292
Lotus,4536167
Baseline,1260250
Lotus,5275167
Baseline,1164209
Lotus,6084334
Baseline,2106292
Lotus,8986792
Baseline,1105542
Lotus,5832625
Baseline,2288042
Lotus,10050917
Baseline,1324458
Lotus,5371750
Baseline,2251666
Lotus,9319416
Baseline,1429791
Lotus,6093375
Baseline,1987000
Lotus,8069208
Baseline,1623958
Lotus,6420625
Baseline,2403250
Lotus,8957916
Baseline,1520458
Lotus,6129750
Baseline,2200125
Lotus,9143334
Baseline,1243375
Lotus,6226042
Baseline,1515625
Lotus,8050083
Baseline,1242791
Lotus,5621333
Baseline,1028750
Lotus,10257916
Baseline,762292
Lotus,5799000
Baseline,834709
Lotus,4728334
Baseline,1171041
Lotus,6287958
Baseline,2321875
Lotus,9947041
Baseline,1881125
Lotus,7456667
Baseline,2133584
Lotus,9241500
Baseline,1731584
Lotus,6789125
Baseline,1651000
Lotus,7328916
Baseline,1475625
Lotus,5599875
Baseline,1908042
Lotus,9457667
Baseline,2475708
Lotus,7565791
Baseline,1871834
Lotus,8996500
Baseline,1122750
Lotus,5488250
Baseline,1398666
Lotus,5892750
Baseline,1091625
Lotus,5919750
Baseline,2082500
Lotus,9266584
Baseline,1305792
Lotus,7153333
Baseline,2176584
Lotus,8441625
Baseline,1411625
Lotus,6587709
Baseline,1957416
Lotus,7378333
Baseline,2137292
Lotus,9187959
Baseline,2410042
Lotus,8851459
Baseline,1537000
Lotus,6558875
Baseline,2017250
Lotus,8392917
Baseline,1361834
Lotus,5991209
Baseline,2002792
Lotus,7383250
Baseline,1249583
Lotus,6500792
Baseline,1650541
Lotus,8142500
Baseline,960375
Lotus,6820958
Baseline,1924333
Lotus,9273708
Baseline,1851500
Lotus,8188333
Baseline,1803125
Lotus,7622208
Baseline,1612500
Lotus,8055625
Baseline,1823208
Lotus,8582458
Baseline,1303459
Lotus,6196667
Baseline,1987708
Lotus,8591583
Baseline,1261875
Lotus,7085959
Baseline,2110375
Lotus,9173542
Baseline,2140666
Lotus,6719041
Baseline,2079042
Lotus,9009250
Baseline,2224875
Lotus,7456250
Baseline,1651916
Lotus,8715166
Baseline,1286916
Lotus,5596375
Baseline,1417542
Lotus,6381583
Baseline,1425250
Lotus,7065292
Baseline,1133791
Lotus,5683750
Baseline,1682750
Lotus,7353916
Baseline,1485792
Lotus,6828917
Baseline,1565916
Lotus,5682541
Baseline,2146333
Lotus,8356708
Baseline,1454083
Lotus,5562166
Baseline,1981875
Lotus,8483417
Baseline,1753334
Lotus,7006500
Baseline,1808500
Lotus,6850708
Baseline,1729500
Lotus,6647209
Baseline,1840541
Lotus,7115291
Baseline,1346000
Lotus,5452333
Baseline,2040042
Lotus,8351667
Baseline,1395375
Lotus,6069833
Baseline,2354375
Lotus,9494084
Baseline,1489667
Lotus,7167792
Baseline,1128250
Lotus,6068625
Baseline,1584125
Lotus,6129500
Baseline,2299542
Lotus,8834167
Baseline,793375
Lotus,4234709
Baseline,831292
Lotus,7370959
Baseline,1272750
Lotus,6491334
Baseline,1913458
Lotus,8405291
Baseline,1320125
Lotus,5756959
Baseline,1225750
Lotus,6341916
Baseline,1191250
Lotus,5902167
Baseline,1823541
Lotus,7723833
Baseline,1208083
Lotus,5375500
Baseline,2028583
Lotus,8322375
Baseline,1242917
Lotus,6324209
Baseline,2410500
Lotus,9370083
Baseline,1174125
Lotus,5552375
Baseline,2026417
Lotus,8321334
Baseline,1723166
Lotus,6274000
Baseline,2212167
Lotus,8594584
Baseline,1548542
Lotus,7667083
Baseline,2349125
Lotus,9660292
Baseline,1631209
Lotus,6261250
Baseline,2047625
Lotus,10160791
Baseline,1685083
Lotus,6866792
Baseline,2364542
Lotus,8423375
Baseline,1125542
Lotus,6554042
Baseline,2027833
Lotus,9628208
Baseline,1823542
Lotus,6853167
Baseline,2174167
Lotus,8679542
Baseline,1598625
Lotus,7757375
Baseline,2409917
Lotus,8436667
Baseline,1356417
Lotus,6545958
Baseline,2131167
Lotus,8613959
Baseline,1681625
Lotus,7032750
Baseline,1935583
Lotus,9011625
Baseline,1666167
Lotus,6356917
Baseline,1440000
Lotus,6012500
Baseline,1238125
Lotus,7093542
Baseline,1312750
Lotus,6640000
Baseline,1208167
Lotus,6254542
Baseline,2295667
Lotus,9353459
Baseline,1382375
Lotus,8225875
Baseline,1846417
Lotus,9023625
Baseline,1229000
Lotus,5891084
Baseline,2016500
Lotus,9104000
Baseline,1874625
Lotus,8497542
Baseline,2313042
Lotus,8531458
Baseline,1242541
Lotus,6393833
Baseline,2092583
Lotus,9406917
Baseline,1749416
Lotus,7038583
Baseline,2107208
Lotus,9156958
Baseline,1568208
Lotus,6947750
Baseline,2075459
Lotus,9215667
Baseline,1219000
Lotus,6264750
Baseline,2102416
Lotus,9562958
Baseline,1803542
Lotus,6178083
Baseline,2203416
Lotus,8151375
Baseline,1541875
Lotus,6664667
Baseline,2142208
Lotus,8528166
Baseline,1323208
Lotus,13481667
Baseline,1487917
Lotus,6502667
Baseline,1525209
Lotus,17057709
Baseline,2266792
Lotus,9341167
Baseline,1437708
Lotus,7173708
Baseline,2462208
Lotus,10021625
Baseline,1740125
Lotus,6964458
Baseline,1014500
Lotus,4059000
Baseline,941125
Lotus,5344042
Baseline,908792
Lotus,6975959
Baseline,4285375
Lotus,35831083
Baseline,6478458
Lotus,38590542
Baseline,1986083
Lotus,11928250
Baseline,7487667
Lotus,15216125
Baseline,1286541
Lotus,14475583
Baseline,1439708
Lotus,6976708
Baseline,1776042
Lotus,7256458
Baseline,1590459
Lotus,7242667
Baseline,4320333
Lotus,20603333
Baseline,1316083
Lotus,6452125
Baseline,1416417
Lotus,9789000
Baseline,4272375
Lotus,17333459
Baseline,1728125
Lotus,7199709
Baseline,2909083
Lotus,10055625
Baseline,2093208
Lotus,8546833
Baseline,1292292
Lotus,8218292
Baseline,2060917
Lotus,8234917
Baseline,945625
Lotus,4957209
Baseline,1048875
Lotus,5308167
Baseline,1077042
Lotus,5172875
Baseline,1167917
Lotus,5340167
Baseline,1262167
Lotus,5479625
Baseline,2376458
Lotus,9613667
Baseline,4211875
Lotus,10799375
Baseline,957084
Lotus,4794417
Baseline,1035875
Lotus,6642959
Baseline,1063042
Lotus,6444375
Baseline,1420084
Lotus,6639375
Baseline,2083541
Lotus,7491291
Baseline,2290458
Lotus,8387208
Baseline,1990500
Lotus,10470916
Baseline,1951333
Lotus,11719125
Baseline,1283917
Lotus,5785709
Baseline,2151333
Lotus,8037583
Baseline,1529959
Lotus,6335125
Baseline,1676166
Lotus,8006833
Baseline,2020042
Lotus,8016625
Baseline,2036792
Lotus,7397250
Baseline,1815750
Lotus,8054791
Baseline,2187375
Lotus,9127292
Baseline,2265667
Lotus,8116750
Baseline,1744167
Lotus,8244875
Baseline,2118458
Lotus,14603458
Baseline,1943250
Lotus,7963791
Baseline,1803541
Lotus,6943833
Baseline,1519542
Lotus,6611750
Baseline,1655625
Lotus,7005959
Baseline,3220416
Lotus,9063875
Baseline,1762042
Lotus,8465417
Baseline,1895792
Lotus,9140750
Baseline,1789084
Lotus,10055459
Baseline,2076417
Lotus,7496750
Baseline,1590416
Lotus,11142416
Baseline,2064833
Lotus,12082458
Baseline,2041875
Lotus,8070583
Baseline,1478666
Lotus,6419583
Baseline,1368834
Lotus,6755750
Baseline,1287958
Lotus,5660833
Baseline,1401708
Lotus,6067000
Baseline,1731917
Lotus,7953583
Baseline,1776375
Lotus,8301625
Baseline,1791625
Lotus,10035750
Baseline,1261750
Lotus,7330083
Baseline,1474250
Lotus,6484125
Baseline,787125
Lotus,84978000
Baseline,893791
Lotus,7722666
Baseline,68189750
Baseline,122741375
Lotus,302444875
Lotus,137992209
Baseline,767917
Lotus,4270417
Baseline,1115500
Lotus,322004333
Baseline,37259125
Lotus,63475834
Baseline,34982292
Lotus,42133625
Baseline,1978125
Lotus,10793250
Baseline,3890417
Lotus,11034042
Baseline,1124458
Lotus,43121875
Baseline,1299542
Lotus,8306125
Baseline,27072542
Lotus,31772208
Baseline,44725417
Lotus,50451042
Baseline,2102833
Lotus,8362333
Baseline,706708
Lotus,4971000
Baseline,1423000
Lotus,6824000
Baseline,2112083
Lotus,11061916
Baseline,2110500
Lotus,7390334
Baseline,3395791
Lotus,9399833
Baseline,48230917
Lotus,91811625
Baseline,694209
Lotus,6647125
Baseline,1063250
Lotus,4998916
Baseline,2200167
Lotus,11840667
Baseline,1483167
Lotus,23907417
Baseline,1467333
Lotus,5853041
Baseline,1356083
Lotus,7258083
Baseline,2035084
Lotus,10223834
Baseline,1583500
Lotus,71464541
Baseline,1996208
Lotus,6494125
Baseline,2006458
Lotus,7943208
Baseline,1321083
Lotus,6719167
Baseline,1499666
Lotus,6830208
Baseline,1806417
Lotus,7023417
Baseline,1710292
Lotus,10062292
Baseline,1480375
Lotus,6849042
Baseline,2200292
Lotus,8609125
Baseline,1178250
Lotus,5498667
Baseline,1829625
Lotus,7034833
Baseline,20786209
Lotus,26680084
Baseline,1823667
Lotus,8726875
Baseline,2816583
Lotus,7366542
Baseline,2523541
Lotus,8073958
Baseline,1876041
Lotus,6326416
Baseline,2257916
Lotus,8848083
Baseline,1137792
Lotus,5968042
Baseline,3016542
Lotus,9490000
Baseline,1256334
Lotus,8770250
Baseline,1607125
Lotus,6704208
Baseline,1490791
Lotus,6582625
Baseline,1899708
Lotus,8430625
Baseline,1762416
Lotus,9703833
Baseline,2092125
Lotus,7844791
Baseline,1606416
Lotus,7558541
Baseline,2601083
Lotus,8895292
Baseline,1390375
Lotus,5277458
Baseline,1754125
Lotus,7685917
Baseline,1545917
Lotus,6483667
Baseline,2308125
Lotus,9092542
Baseline,8701584
Lotus,13847542
Baseline,1914375
Lotus,9767916
Baseline,1766916
Lotus,6435583
Baseline,1902833
Lotus,8303958
Baseline,1415000
Lotus,6888458
Baseline,1931458
Lotus,7793708
Baseline,1742500
Lotus,7446125
Baseline,25402584
Lotus,32318459
Baseline,14034500
Lotus,22944833
Baseline,2060750
Lotus,8711625
Baseline,1524416
Lotus,6033083
Baseline,1630791
Lotus,6923666
Baseline,4918917
Lotus,10154167
Baseline,2201333
Lotus,9245666
Baseline,702500
Lotus,4440208
Baseline,741416
Lotus,4877250
Baseline,1274666
Lotus,6168291
Baseline,10744625
Lotus,14559917
Baseline,1493250
Lotus,7442000
Baseline,2192292
Lotus,8106709
Baseline,1104625
Lotus,6356291
Baseline,1625209
Lotus,6851000
Baseline,1543666
Lotus,7017333
Baseline,2130625
Lotus,10530250
Baseline,1861500
Lotus,7435208
Baseline,4419792
Lotus,9196042
Baseline,1438958
Lotus,5984042
Baseline,6321833
Lotus,14374625
Baseline,3387708
Lotus,9098416
Baseline,2198375
Lotus,9548208
Baseline,1510583
Lotus,8178208
Baseline,1870959
Lotus,8805917
Baseline,1575416
Lotus,7190458
Baseline,2533167
Lotus,8638542
Baseline,1087709
Lotus,6143625
Baseline,1289125
Lotus,6227750
Baseline,1204166
Lotus,5514375
Baseline,1494833
Lotus,6415000
Baseline,1152500
Lotus,6952125
Baseline,1960250
Lotus,8188083
Baseline,1430166
Lotus,6297333
Baseline,2064916
Lotus,8058375
Baseline,1567959
Lotus,6784625
Baseline,2085125
Lotus,9008292
Baseline,1359666
Lotus,5884541
Baseline,2039792
Lotus,9418709
Baseline,1748125
Lotus,6432375
Baseline,1411667
Lotus,6902167
Baseline,1369000
Lotus,6021333
Baseline,2020292
Lotus,10842709
Baseline,1573000
Lotus,6590542
Baseline,2111708
Lotus,8752041
Baseline,1217792
Lotus,8040334
Baseline,2003875
Lotus,11911417
Baseline,1654833
Lotus,6626542
Baseline,2112625
Lotus,8674250
Baseline,1323875
Lotus,6569791
Baseline,1799875
Lotus,7049042
Baseline,1611334
Lotus,6842959
Baseline,1421750
Lotus,7846333
Baseline,1232583
Lotus,6293416
Baseline,1611500
Lotus,7725500
Baseline,32386417
Lotus,46105417
Baseline,1723500
Lotus,11690709
Baseline,49691250
Lotus,54540417
Baseline,1729208
Lotus,8199583
Baseline,1291208
Lotus,5580625
Baseline,1690417
Lotus,11158084
Baseline,1624625
Lotus,7797209
Baseline,866416
Lotus,4994791
Baseline,1328375
Lotus,6980791
Baseline,2240916
Lotus,9656083
Baseline,1035875
Lotus,6056417
Baseline,2077125
Lotus,8815875
Baseline,1588916
Lotus,7626958
Baseline,1387208
Lotus,6082333
Baseline,1349792
Lotus,6879584
Baseline,2167667
Lotus,9092167
Baseline,1537167
Lotus,5969667
Baseline,2037375
Lotus,7633542
Baseline,1432333
Lotus,6794625
Baseline,1116458
Lotus,6169125
Baseline,1286709
Lotus,5561875
Baseline,8120042
Lotus,14893542
Baseline,856625
Lotus,5395583
Baseline,1725875
Lotus,7114791
Baseline,1583209
Lotus,7111709
Baseline,2252292
Lotus,7720917
Baseline,1397958
Lotus,6355917
Baseline,2273375
Lotus,8513750
Baseline,1082958
Lotus,6918917
Baseline,1688042
Lotus,6657167
Baseline,1314834
Lotus,6347375
Baseline,1999666
Lotus,9260166
Baseline,1221792
Lotus,8252542
Baseline,1954750
Lotus,9574375
Baseline,1210792
Lotus,6094667
Baseline,1795458
Lotus,8096625
Baseline,1180333
Lotus,6055458
Baseline,2122791
Lotus,9005125
Baseline,1497042
Lotus,7816584
Baseline,1413375
Lotus,8389375
Baseline,11467708
Lotus,16906500
Baseline,1757583
Lotus,8629042
Baseline,797042
Lotus,4319834
Baseline,2141875
Lotus,8819667
Baseline,1311917
Lotus,5816125
Baseline,1886375
Lotus,8303208
Baseline,1042584
Lotus,5299625
Baseline,1417416
Lotus,7189875
Baseline,1089375
Lotus,6224291
Baseline,2463000
Lotus,10084875
Baseline,16346125
Lotus,20901708
Baseline,1450417
Lotus,6444000
Baseline,2067708
Lotus,7966458
Baseline,1821125
Lotus,8068208
Baseline,1574666
Lotus,5983208
Baseline,1785875
Lotus,7472708
Baseline,1458292
Lotus,6210917
Baseline,2112625
Lotus,8728792
Baseline,1126208
Lotus,7882166
Baseline,2049958
Lotus,8362208
Baseline,1481708
Lotus,6719458
Baseline,1817667
Lotus,7644125
Baseline,1542333
Lotus,6082666
Baseline,2288125
Lotus,8897834
Baseline,1649625
Lotus,10337750
Baseline,2177125
Lotus,8034000
Baseline,1212125
Lotus,6130083
Baseline,2105125
Lotus,9780917
Baseline,5273958
Lotus,16626375
Baseline,1477000
Lotus,7465417
Baseline,1796500
Lotus,6199166
Baseline,1759500
Lotus,10329875
Baseline,1465167
Lotus,7819958
Baseline,1634958
Lotus,6888667
Baseline,1563792
Lotus,6689167
Baseline,2439583
Lotus,8508083
Baseline,1631542
Lotus,7713292
Baseline,1591167
Lotus,73964000
Baseline,898750
Lotus,6487750
Baseline,976542
Lotus,6479708
Baseline,1259208
Lotus,7124541
Baseline,2194375
Lotus,9719708
Baseline,1473500
Lotus,6460791
Baseline,2265416
Lotus,8325250
Baseline,1546167
Lotus,7476167
Baseline,1044291
Lotus,4725958
Baseline,1934167
Lotus,8008792
Baseline,1826209
Lotus,7479084
Baseline,1539292
Lotus,6643625
Baseline,2223875
Lotus,9993542
Baseline,1492916
Lotus,8171750
Baseline,2605333
Lotus,8567417
Baseline,1606959
Lotus,7693792
Baseline,1122500
Lotus,5237583
Baseline,1119333
Lotus,5369875
Baseline,1035667
Lotus,5230375
Baseline,1269375
Lotus,64260625
Baseline,2257834
Lotus,7866875
Baseline,1596792
Lotus,6495000
Baseline,1358125
Lotus,7944542
Baseline,1507625
Lotus,5987167
Baseline,2061000
Lotus,11772375
Baseline,1350125
Lotus,6685875
Baseline,1330083
Lotus,7451625
Baseline,1245458
Lotus,5375833
Baseline,1868792
Lotus,7655042
Baseline,1600458
Lotus,7425958
Baseline,1527000
Lotus,8010917
Baseline,1487792
Lotus,7695500
Baseline,1690875
Lotus,6972625
Baseline,1515958
Lotus,6083708
Baseline,1485917
Lotus,6763417
Baseline,12051833
Lotus,21422000
Baseline,1710958
Lotus,8055333
Baseline,1116916
Lotus,5253791
Baseline,62110458
Lotus,70098292
Baseline,1737417
Lotus,8049417
Baseline,1451208
Lotus,7634875
Baseline,1400375
Lotus,6576917
Baseline,1695125
Lotus,6928416
Baseline,886625
Lotus,5338333
Baseline,2936417
Lotus,8824083
Baseline,938334
Lotus,4908500
Baseline,1537792
Lotus,7558292
Baseline,1192542
Lotus,7507917
Baseline,2131167
Lotus,9392750
Baseline,1517500
Lotus,8068750
Baseline,2073334
Lotus,10805250
Baseline,752083
Lotus,5366417
Baseline,1494333
Lotus,8473583
Baseline,1331459
Lotus,6224959
Baseline,2030708
Lotus,9185416
Baseline,1383542
Lotus,7581458
Baseline,2178208
Lotus,8041667
Baseline,3823583
Lotus,7338083
Baseline,1860291
Lotus,8756500
Baseline,1253167
Lotus,6242959
Baseline,2200292
Lotus,8330209
Baseline,1327250
Lotus,6102375
Baseline,2312750
Lotus,9317583
Baseline,1227875
Lotus,6283500
Baseline,1956917
Lotus,9386125
Baseline,1272375
Lotus,6637333
Baseline,1408458
Lotus,5429166
Baseline,1155750
Lotus,5789042
Baseline,1979416
Lotus,8854708
Baseline,1143042
Lotus,6092125
Baseline,1704958
Lotus,6713916
Baseline,1103750
Lotus,7351125
Baseline,1577792
Lotus,6866125
Baseline,1367584
Lotus,7504542
Baseline,1682417
Lotus,9252292
Baseline,1534667
Lotus,9631917
Baseline,2291458
Lotus,8611333
Baseline,1277291
Lotus,5817916
Baseline,1945292
Lotus,8963250
Baseline,1100917
Lotus,5637042
Baseline,1997292
Lotus,8427542
Baseline,1116417
Lotus,5977792
Baseline,2095958
Lotus,7917041
Baseline,1148542
Lotus,6145750
Baseline,2041375
Lotus,17277708
Baseline,1314667
Lotus,5776000
Baseline,2080167
Lotus,10261542
Baseline,1473875
Lotus,7305000
Baseline,2006292
Lotus,9182417
Baseline,949375
Lotus,5579625
Baseline,1391875
Lotus,7639209
Baseline,1252084
Lotus,6507334
Baseline,2146042
Lotus,8825500
Baseline,1153167
Lotus,5886459
Baseline,2091916
Lotus,7983041
Baseline,1151000
Lotus,6485125
Baseline,1628167
Lotus,7020042
Baseline,1344333
Lotus,5959708
Baseline,1995042
Lotus,9205375
Baseline,1013875
Lotus,6504125
Baseline,1504875
Lotus,7378250
Baseline,881625
Lotus,4903583
Baseline,1624750
Lotus,6773375
Baseline,1855417
Lotus,7349167
Baseline,1458083
Lotus,6344125
Baseline,1504875
Lotus,6365958
Baseline,1802166
Lotus,9391375
Baseline,2158875
Lotus,8006542
Baseline,1981167
Lotus,7817250
Baseline,1519000
Lotus,5890417
Baseline,1481167
Lotus,7201042
Baseline,1529000
Lotus,7102708
Baseline,1708834
Lotus,6948584
Baseline,1540375
Lotus,6868708
Baseline,612208
Lotus,4021417
Baseline,1600542
Lotus,6227292
Baseline,1452917
Lotus,7936042
Baseline,1411458
Lotus,5927250
Baseline,1936500
Lotus,8201042
Baseline,1866834
Lotus,6536417
Baseline,1317375
Lotus,7094042
Baseline,1841000
Lotus,7192041
Baseline,1576250
Lotus,6313417
Baseline,1710875
Lotus,8869167
Baseline,1480750
Lotus,8028041
Baseline,1512083
Lotus,7326167
Baseline,1479000
Lotus,7835667
Baseline,1337541
Lotus,6150833
Baseline,1608041
Lotus,7070750
Baseline,1758875
Lotus,7522791
Baseline,1608458
Lotus,6678042
Baseline,1686041
Lotus,7159791
Baseline,3812542
Lotus,8800750
Baseline,948875
Lotus,6854375
Baseline,1399708
Lotus,7123167
Baseline,1157208
Lotus,5195833
Baseline,1623167
Lotus,8422834
Baseline,1661416
Lotus,6676208
Baseline,1620666
Lotus,7404708
Baseline,1981500
Lotus,7045208
Baseline,2459625
Lotus,8016750
Baseline,1310125
Lotus,9170792
Baseline,1437958
Lotus,6805625
Baseline,1422167
Lotus,6074792
Baseline,1624708
Lotus,8560083
Baseline,1499208
Lotus,6350500
Baseline,1525916
Lotus,7541166
Baseline,1405458
Lotus,6330583
Baseline,1791875
Lotus,10490250
Baseline,2180666
Lotus,7854833
Baseline,2027792
Lotus,8573542
Baseline,1935417
Lotus,8676209
Baseline,6887916
Lotus,13565166
Baseline,885917
Lotus,6784875
Baseline,1355959
Lotus,6052084
Baseline,10935084
Lotus,19495875
Baseline,1663959
Lotus,9273834
Baseline,1158875
Lotus,6185916
Baseline,1186583
Lotus,5792166
Baseline,1356708
Lotus,7326500
Baseline,1907167
Lotus,7475458
Baseline,1445792
Lotus,6144709
Baseline,1160375
Lotus,6227541
Baseline,2246750
Lotus,8190333
Baseline,1816666
Lotus,8791958
Baseline,1610750
Lotus,6184916
Baseline,1629042
Lotus,6046917
Baseline,1664291
Lotus,6430333
Baseline,1689291
Lotus,6954916
Baseline,1946625
Lotus,7949958
Baseline,2221375
Lotus,6821833
Baseline,1687416
Lotus,7148416
Baseline,1669083
Lotus,6428833
Baseline,1661833
Lotus,7528250
Baseline,1308917
Lotus,6979542
Baseline,1568792
Lotus,6454292
Baseline,1486292
Lotus,8702084
Baseline,1466500
Lotus,6174542
Baseline,10246292
Lotus,13912792
Baseline,1492333
Lotus,6741708
Baseline,1134500
Lotus,5251250
Baseline,1668958
Lotus,7538625
Baseline,2165458
Lotus,9875833
Baseline,1759208
Lotus,7226458
Baseline,1417208
Lotus,6494416
Baseline,1504583
Lotus,5943000
Baseline,1158500
Lotus,8276375
Baseline,1364750
Lotus,5733709
Baseline,1590791
Lotus,6073166
Baseline,1562416
Lotus,83089250
Baseline,1470917
Lotus,29515292
Baseline,1342708
Lotus,6122792
Baseline,1569625
Lotus,6831250
Baseline,1533875
Lotus,6868166
Baseline,1601666
Lotus,6845750
Baseline,1205916
Lotus,7733166
Baseline,1378667
Lotus,7570792
Baseline,1333333
Lotus,6160417
Baseline,1086291
Lotus,7531000
Baseline,1247209
Lotus,6398875
Baseline,2046834
Lotus,9127000
Baseline,1747542
Lotus,7422083
Baseline,1628125
Lotus,7907375
Baseline,1807500
Lotus,7890208
Baseline,2387083
Lotus,8656167
Baseline,1924625
Lotus,7197334
Baseline,1679083
Lotus,7196083
Baseline,1344958
Lotus,5806833
Baseline,66555667
Lotus,73444584
Baseline,1661375
Lotus,6964667
Baseline,1738875
Lotus,8576166
Baseline,1487041
Lotus,5868666
Baseline,1553625
Lotus,7242541
Baseline,1701208
Lotus,6697208
Baseline,1323208
Lotus,6100083
Baseline,1440750
Lotus,6334042
Baseline,1589916
Lotus,8463750
Baseline,1758291
Lotus,6680666
Baseline,1689875
Lotus,6397083
Baseline,1880583
Lotus,6862125
Baseline,2084084
Lotus,6963875
Baseline,1503583
Lotus,6352208
Baseline,1510875
Lotus,7906791
Baseline,1183958
Lotus,6466750
Baseline,1338417
Lotus,5738709
Baseline,1872583
Lotus,6446875
Baseline,1340083
Lotus,6453166
Baseline,1527292
Lotus,6088334
Baseline,2092125
Lotus,7524666
Baseline,1346458
Lotus,6052750
Baseline,2703042
Lotus,8036167
Baseline,1574042
Lotus,6101083
Baseline,1633000
Lotus,10089250
Baseline,1901834
Lotus,6652375
Baseline,1682208
Lotus,6030000
Baseline,1840250
Lotus,7239959
Baseline,1614250
Lotus,8850291
Baseline,1489542
Lotus,6324417
Baseline,1687083
Lotus,8304291
Baseline,1618125
Lotus,6924000
Baseline,1360583
Lotus,7638292
Baseline,1911125
Lotus,6977750
Baseline,1273625
Lotus,7316875
Baseline,1680833
Lotus,6646542
Baseline,1743166
Lotus,7747708
Baseline,1102375
Lotus,5722167
Baseline,1822333
Lotus,6630791
Baseline,1646958
Lotus,6457916
Baseline,1953709
Lotus,7882917
Baseline,1470458
Lotus,6685750
Baseline,1551833
Lotus,5671250
Baseline,1503792
Lotus,6269583
Baseline,1596625
Lotus,6717000
Baseline,1490042
Lotus,6878250
Baseline,1962917
Lotus,9085625
Baseline,1936041
Lotus,7047125
Baseline,1853500
Lotus,7506333
Baseline,1592250
Lotus,7354375
Baseline,1730792
Lotus,8565500
Baseline,1573083
Lotus,6427208
Baseline,1389709
Lotus,6590334
Baseline,1297458
Lotus,5741167
Baseline,891958
Lotus,6560417
Baseline,1297667
Lotus,7442750
Baseline,1669667
Lotus,7509667
Baseline,1883875
Lotus,6724792
Baseline,970583
Lotus,5839125
Baseline,1752458
Lotus,6716083
Baseline,1686750
Lotus,7217875
Baseline,1701333
Lotus,6887708
Baseline,1598584
Lotus,7245209
Baseline,734000
Lotus,3956334
Baseline,783375
Lotus,5648334
Baseline,973083
Lotus,4668875
Baseline,3077291
Lotus,9318333
Baseline,1386750
Lotus,7580583
Baseline,1670000
Lotus,7841292
Baseline,1652083
Lotus,7459625
Baseline,1731333
Lotus,6744125
Baseline,1409459
Lotus,6134417
Baseline,1541583
Lotus,7032083
Baseline,1531667
Lotus,6035042
Baseline,1712333
Lotus,6530000
Baseline,1250333
Lotus,5985375
Baseline,1200792
Lotus,5534083
Baseline,1281625
Lotus,6327500
Baseline,1545167
Lotus,6653959
Baseline,1593125
Lotus,6641958
Baseline,1260083
Lotus,7346083
Baseline,1474833
Lotus,6543708
Baseline,1802833
Lotus,6391917
Baseline,1740417
Lotus,6816667
Baseline,1387500
Lotus,7228208
Baseline,1632334
Lotus,7444625
Baseline,1366166
Lotus,8067291
Baseline,1897541
Lotus,8106250
Baseline,1651750
Lotus,7511250
Baseline,1610875
Lotus,7930333
Baseline,1437334
Lotus,7527667
Baseline,1897500
Lotus,7483792
Baseline,2378458
Lotus,8235208
Baseline,2463500
Lotus,8426500
Baseline,1681709
Lotus,7393500
Baseline,1880292
Lotus,6848792
Baseline,1453166
Lotus,5328000
Baseline,1436917
Lotus,6500750
Baseline,2559916
Lotus,7645333
Baseline,1702250
Lotus,6741000
Baseline,1487125
Lotus,5932500
Baseline,1624125
Lotus,6206125
Baseline,1461125
Lotus,7538750
Baseline,1822709
Lotus,6450625
Baseline,2223333
Lotus,8141166
Baseline,1547542
Lotus,6800334
Baseline,1513625
Lotus,6708500
Baseline,1751833
Lotus,8010333
Baseline,1516833
Lotus,7331625
Baseline,1593000
Lotus,8279625
Baseline,2318334
Lotus,9856584
Baseline,2382083
Lotus,7861542
Baseline,1652875
Lotus,8255125
Baseline,1769583
Lotus,7065916
Baseline,1589917
Lotus,8556833
Baseline,1133709
Lotus,5480000
Baseline,1689916
Lotus,7795458
Baseline,1526916
Lotus,6677500
Baseline,1633583
Lotus,6215833
Baseline,1573208
Lotus,6154583
Baseline,1391709
Lotus,6321584
Baseline,1635333
Lotus,6214417
Baseline,1532833
Lotus,6493625
Baseline,1933792
Lotus,7628125
Baseline,1335250
Lotus,5750500
Baseline,1325084
Lotus,6451167
Baseline,1502500
Lotus,7746042
Baseline,1322959
Lotus,5951584
Baseline,1670166
Lotus,7173666
Baseline,1697958
Lotus,7101875
Baseline,1648583
Lotus,7219292
Baseline,1544125
Lotus,7331292
Baseline,1551917
Lotus,7006625
Baseline,1780291
Lotus,5900166
Baseline,1322417
Lotus,6379750
Baseline,1687833
Lotus,6960375
Baseline,1949750
Lotus,7221125
Baseline,1592417
Lotus,7433667
Baseline,1302792
Lotus,6722959
Baseline,1470000
Lotus,5835375
Baseline,1746125
Lotus,7155292
Baseline,6286584
Lotus,20415875
Baseline,1654708
Lotus,7559041
Baseline,1616333
Lotus,6217791
Baseline,1306250
Lotus,5975500
Baseline,1538458
Lotus,6353417
Baseline,1348834
Lotus,6704542
Baseline,1295792
Lotus,8446917
Baseline,1538500
Lotus,7436667
Baseline,1595875
Lotus,9263125
Baseline,1377959
Lotus,5736792
Baseline,1778667
Lotus,7035083
