topic,time_ns
Baseline,1746834
Lotus,6756500
Baseline,1153000
Lotus,4825541
Baseline,2287000
Lotus,7957459
Baseline,935625
Lotus,4548666
Baseline,1867958
Lotus,8461583
Baseline,749209
Lotus,5222625
Baseline,807042
Lotus,4521583
Baseline,899166
Lotus,4677833
Baseline,1724583
Lotus,8374041
Baseline,1081500
Lotus,6066167
Baseline,1301625
Lotus,5472666
Baseline,1236500
Lotus,5322333
Baseline,1781834
Lotus,7898709
Baseline,1237542
Lotus,4492000
Baseline,1652833
Lotus,5811666
Baseline,1112666
Lotus,5109750
Baseline,1814333
Lotus,8684333
Baseline,1121208
Lotus,6132166
Baseline,1818250
Lotus,7795834
Baseline,770875
Lotus,4793209
Baseline,1620375
Lotus,8795083
Baseline,1878333
Lotus,6949541
Baseline,1867042
Lotus,7106834
Baseline,1172458
Lotus,5608750
Baseline,1758417
Lotus,8619625
Baseline,1259042
Lotus,5808417
Baseline,1712958
Lotus,7793666
Baseline,1165583
Lotus,5729833
Baseline,608583
Lotus,4518416
Baseline,719583
Lotus,4620541
Baseline,1195208
Lotus,5886166
Baseline,916584
Lotus,5119375
Baseline,1838375
Lotus,6671958
Baseline,1232375
Lotus,5179834
Baseline,1410791
Lotus,4846625
Baseline,1203834
Lotus,5490917
Baseline,1839334
Lotus,8575250
Baseline,1467166
Lotus,5813333
Baseline,1812625
Lotus,7686166
Baseline,1210625
Lotus,5714542
Baseline,1927500
Lotus,9814584
Baseline,1211250
Lotus,5323000
Baseline,1622875
Lotus,6470042
Baseline,1059250
Lotus,5103375
Baseline,1786334
Lotus,6997792
Baseline,859250
Lotus,4659500
Baseline,1831208
Lotus,8271125
Baseline,1472250
Lotus,6432917
Baseline,1769917
Lotus,6581167
Baseline,1548458
Lotus,7207125
Baseline,2022833
Lotus,8435792
Baseline,1053667
Lotus,5078833
Baseline,2191166
Lotus,7177166
Baseline,1128792
Lotus,4854084
Baseline,1004708
Lotus,5666166
Baseline,1219375
Lotus,5776333
Baseline,1755500
Lotus,6759500
Baseline,1694666
Lotus,6335375
Baseline,1287916
Lotus,5161125
Baseline,941542
Lotus,5775417
Baseline,1357083
Lotus,6644208
Baseline,1508916
Lotus,5938875
Baseline,1910792
Lotus,7726250
Baseline,1639583
Lotus,6455541
Baseline,1771834
Lotus,7930917
Baseline,1283709
Lotus,5343709
Baseline,1929250
Lotus,8874292
Baseline,765791
Lotus,5179333
Baseline,1692666
Lotus,6759958
Baseline,1729417
Lotus,6671458
Baseline,1368291
Lotus,6058833
Baseline,1098208
Lotus,4850041
Baseline,1369375
Lotus,5248334
Baseline,1288583
Lotus,6018875
Baseline,1877750
Lotus,6772417
Baseline,1226541
Lotus,6318416
Baseline,1812875
Lotus,8413166
Baseline,1216375
Lotus,6678417
Baseline,1924083
Lotus,9212542
Baseline,1010666
Lotus,5193000
Baseline,1752584
Lotus,8099792
Baseline,949875
Lotus,4660834
Baseline,1883833
Lotus,8360750
Baseline,982958
Lotus,4476250
Baseline,1691083
Lotus,6535042
Baseline,1734417
Lotus,5368958
Baseline,1391208
Lotus,6605708
Baseline,1160542
Lotus,5544875
Baseline,1772083
Lotus,7645333
Baseline,791542
Lotus,5112459
Baseline,1748875
Lotus,7523875
Baseline,1273666
Lotus,6477000
Baseline,674084
Lotus,3633834
Baseline,708000
Lotus,6033208
Baseline,957000
Lotus,5724834
Baseline,1179500
Lotus,5337000
Baseline,1197708
Lotus,5850041
Baseline,1021000
Lotus,7190417
Baseline,1786250
Lotus,7288458
Baseline,1081333
Lotus,5858125
Baseline,1791958
Lotus,8678958
Baseline,1200250
Lotus,5010208
Baseline,1199250
Lotus,5234500
Baseline,1859750
Lotus,9066917
Baseline,1805542
Lotus,8299459
Baseline,1409917
Lotus,5156875
Baseline,2063083
Lotus,6647667
Baseline,1323584
Lotus,6093584
Baseline,2056334
Lotus,7053875
Baseline,2288916
Lotus,6673416
Baseline,1829459
Lotus,8830084
Baseline,1355958
Lotus,4934917
Baseline,2040375
Lotus,7069292
Baseline,1329750
Lotus,6017500
Baseline,1511500
Lotus,6654084
Baseline,1206500
Lotus,6059958
Baseline,1754834
Lotus,6836709
Baseline,1807666
Lotus,6833250
Baseline,1722958
Lotus,7480541
Baseline,1400250
Lotus,6482125
Baseline,1523959
Lotus,5373709
Baseline,1231958
Lotus,5997667
Baseline,2145500
Lotus,7312666
Baseline,1219292
Lotus,5171917
Baseline,1820250
Lotus,7055167
Baseline,1202583
Lotus,4846833
Baseline,1698208
Lotus,7918625
Baseline,1060625
Lotus,4721667
Baseline,1769791
Lotus,8982583
Baseline,1006000
Lotus,4907042
Baseline,1783708
Lotus,6837000
Baseline,1719292
Lotus,6577625
Baseline,1753084
Lotus,7196500
Baseline,28381208
Lotus,32950750
Baseline,946833
Lotus,5499625
Baseline,738583
Lotus,4392541
Baseline,1763625
Lotus,8141292
Baseline,974708
Lotus,5446916
Baseline,1735250
Lotus,8225125
Baseline,1246708
Lotus,5322625
Baseline,1990125
Lotus,7359917
Baseline,1193125
Lotus,4976333
Baseline,1675667
Lotus,6316625
Baseline,1064541
Lotus,4833041
Baseline,1818500
Lotus,7727000
Baseline,1002041
Lotus,6231708
Baseline,2296917
Lotus,6916750
Baseline,1248542
Lotus,4692250
Baseline,1817167
Lotus,7872542
Baseline,1115583
Lotus,5044166
Baseline,2048917
Lotus,9543583
Baseline,1188625
Lotus,5074625
Baseline,1715750
Lotus,8399042
Baseline,1173834
Lotus,6052917
Baseline,1657750
Lotus,8544458
Baseline,1380750
Lotus,5973042
Baseline,1721541
Lotus,6295666
Baseline,1086333
Lotus,4841416
Baseline,2210042
Lotus,6852917
Baseline,1692667
Lotus,6294042
Baseline,1746416
Lotus,7160458
Baseline,1065250
Lotus,5203959
Baseline,1728541
Lotus,9282041
Baseline,1190416
Lotus,6174833
Baseline,1961792
Lotus,6884375
Baseline,1123375
Lotus,7683083
Baseline,1806500
Lotus,6826333
Baseline,1781042
Lotus,6055750
Baseline,2114833
Lotus,6945792
Baseline,1337459
Lotus,5344084
Baseline,1813625
Lotus,8288334
Baseline,979125
Lotus,4673750
Baseline,950291
Lotus,4312708
Baseline,1172875
Lotus,5719584
Baseline,1919083
Lotus,8958250
Baseline,1055500
Lotus,5054333
Baseline,1715167
Lotus,6358125
Baseline,1305875
Lotus,5189875
Baseline,2034542
Lotus,9211125
Baseline,955958
Lotus,4830333
Baseline,1704500
Lotus,8493250
Baseline,1102291
Lotus,6582750
Baseline,1934375
Lotus,7725750
Baseline,1413250
Lotus,5784791
Baseline,1698625
Lotus,6770583
Baseline,1256417
Lotus,5354334
Baseline,1829083
Lotus,7547542
Baseline,1508750
Lotus,5416667
Baseline,2081667
Lotus,6754209
Baseline,1174791
Lotus,5087458
Baseline,1842958
Lotus,7533375
Baseline,1312000
Lotus,6824875
Baseline,1053959
Lotus,4955792
Baseline,1498708
Lotus,5816500
Baseline,1917042
Lotus,8562000
Baseline,1367958
Lotus,6109250
Baseline,1820000
Lotus,5986209
Baseline,1216291
Lotus,5476166
Baseline,2085916
Lotus,7201250
Baseline,1205792
Lotus,4982459
Baseline,1786250
Lotus,7769916
Baseline,1293208
Lotus,6052750
Baseline,1736584
Lotus,6546792
Baseline,1175708
Lotus,6002000
Baseline,1744625
Lotus,8401583
Baseline,1220833
Lotus,5689500
Baseline,2148417
Lotus,10165042
Baseline,1237875
Lotus,8314500
Baseline,1788084
Lotus,7689500
Baseline,1158375
Lotus,5918833
Baseline,1897375
Lotus,8194708
Baseline,1393292
Lotus,6427042
Baseline,1893584
Lotus,6796000
Baseline,1217208
Lotus,6006791
Baseline,1896833
Lotus,8024875
Baseline,976208
Lotus,4870791
Baseline,2011708
Lotus,6679458
Baseline,1212291
Lotus,5608208
Baseline,1755417
Lotus,8589458
Baseline,1240625
Lotus,5382000
Baseline,1339875
Lotus,5852500
Baseline,1128250
Lotus,5049708
Baseline,1984958
Lotus,6716417
Baseline,1097084
Lotus,4701459
Baseline,1963125
Lotus,7282958
Baseline,833875
Lotus,3874542
Baseline,1430125
Lotus,6519292
Baseline,982375
Lotus,4299209
Baseline,669208
Lotus,3874291
Baseline,1118375
Lotus,5330917
Baseline,2063625
Lotus,8209083
Baseline,1759292
Lotus,7188834
Baseline,1881375
Lotus,8820041
Baseline,841167
Lotus,4652250
Baseline,792500
Lotus,4838125
Baseline,1109666
Lotus,5479166
Baseline,1707500
Lotus,7968667
Baseline,964834
Lotus,4890209
Baseline,1677875
Lotus,7527000
Baseline,510208
Lotus,6434208
Baseline,1590167
Lotus,6596917
Baseline,909416
Lotus,4704375
Baseline,1749917
Lotus,7346250
Baseline,1179333
Lotus,5006167
Baseline,1689000
Lotus,8145625
Baseline,1312333
Lotus,5458666
Baseline,1786917
Lotus,6408125
Baseline,911083
Lotus,4646333
Baseline,1896000
Lotus,8276792
Baseline,844416
Lotus,4758166
Baseline,1905708
Lotus,6397625
Baseline,1343541
Lotus,5452875
Baseline,1963250
Lotus,7807042
Baseline,1033625
Lotus,5233542
Baseline,1990916
Lotus,6574666
Baseline,1061333
Lotus,4492500
Baseline,1489375
Lotus,6375667
Baseline,1114708
Lotus,5241125
Baseline,1101875
Lotus,5269458
Baseline,1019625
Lotus,6013959
Baseline,2069792
Lotus,6321875
Baseline,1144875
Lotus,4994375
Baseline,1851292
Lotus,6852208
Baseline,1257208
Lotus,5183791
Baseline,1372417
Lotus,6150792
Baseline,1361750
Lotus,6238958
Baseline,1331000
Lotus,5874250
Baseline,1134584
Lotus,4890750
Baseline,1632291
Lotus,7366833
Baseline,998125
Lotus,4846666
Baseline,1639333
Lotus,6361916
Baseline,1100500
Lotus,4923375
Baseline,1694875
Lotus,8577083
Baseline,887208
Lotus,5305416
Baseline,1804833
Lotus,6919750
Baseline,804208
Lotus,5203708
Baseline,1612958
Lotus,8329542
Baseline,1255583
Lotus,5744916
Baseline,1788542
Lotus,7700042
Baseline,1227792
Lotus,4871542
Baseline,1813000
Lotus,6558917
Baseline,1864791
Lotus,6607791
Baseline,1686042
Lotus,5689709
Baseline,1339958
Lotus,5554333
Baseline,2026833
Lotus,6587875
Baseline,1409083
Lotus,5904083
Baseline,1755583
Lotus,8782875
Baseline,1308667
Lotus,5091167
Baseline,1870542
Lotus,6860875
Baseline,1107750
Lotus,4870667
Baseline,1722041
Lotus,7649666
Baseline,1332500
Lotus,5730459
Baseline,1076792
Lotus,6060667
Baseline,1298417
Lotus,5154625
Baseline,1758375
Lotus,7214916
Baseline,1100167
Lotus,5702250
Baseline,1805792
Lotus,6191333
Baseline,1286583
Lotus,6227292
Baseline,1857459
Lotus,7224167
Baseline,1689209
Lotus,6687125
Baseline,1684792
Lotus,8024709
Baseline,1167042
Lotus,4621459
Baseline,2438042
Lotus,8496333
Baseline,1924875
Lotus,7210958
Baseline,1597291
Lotus,6948166
Baseline,1547041
Lotus,6393166
Baseline,1253667
Lotus,5823167
Baseline,1111125
Lotus,4447667
Baseline,1732834
Lotus,8284042
Baseline,684208
Lotus,4435125
Baseline,1636834
Lotus,6481459
Baseline,1075334
Lotus,9387917
Baseline,1008292
Lotus,6335542
Baseline,1092750
Lotus,5041625
Baseline,1811292
Lotus,6651292
Baseline,1538959
Lotus,5950084
Baseline,1936375
Lotus,6992167
Baseline,1639042
Lotus,6823500
Baseline,1472084
Lotus,6245500
Baseline,1280125
Lotus,5946500
Baseline,973125
Lotus,4115250
Baseline,1004125
Lotus,5458708
Baseline,1940833
Lotus,7845125
Baseline,1210500
Lotus,4758625
Baseline,2081959
Lotus,9395667
Baseline,1211542
Lotus,5499500
Baseline,1635542
Lotus,6531042
Baseline,1549708
Lotus,6710375
Baseline,1621792
Lotus,8719417
Baseline,1317083
Lotus,6302792
Baseline,1650833
Lotus,7784125
Baseline,1177041
Lotus,4968125
Baseline,1940792
Lotus,7649417
Baseline,1313250
Lotus,5426666
Baseline,1319416
Lotus,5789750
Baseline,1295333
Lotus,5228375
Baseline,1408875
Lotus,5913209
Baseline,1420584
Lotus,6238292
Baseline,1223625
Lotus,5347542
Baseline,1224583
Lotus,6037208
Baseline,1991709
Lotus,7231584
Baseline,1431208
Lotus,5579958
Baseline,1621834
Lotus,6782459
Baseline,1543667
Lotus,6260334
Baseline,1025167
Lotus,4698667
Baseline,1588208
Lotus,6225583
Baseline,619708
Lotus,3913375
Baseline,915250
Lotus,4818208
Baseline,1912667
Lotus,8402042
Baseline,1268667
Lotus,4793792
Baseline,1941875
Lotus,6897292
Baseline,1045292
Lotus,5480792
Baseline,1652542
Lotus,5818292
Baseline,950625
Lotus,4746708
Baseline,1586875
Lotus,6021084
Baseline,1068834
Lotus,5249167
Baseline,1698833
Lotus,6339375
Baseline,1425208
Lotus,5791667
Baseline,1611625
Lotus,6468500
Baseline,1815250
Lotus,7258291
Baseline,1766875
Lotus,16489167
Baseline,1540791
Lotus,6704791
Baseline,1698500
Lotus,7990208
Baseline,1403334
Lotus,5733584
Baseline,1550417
Lotus,7283667
Baseline,1347625
Lotus,6258667
Baseline,2067250
Lotus,6519292
Baseline,879417
Lotus,4039042
Baseline,1106083
Lotus,6155708
Baseline,1207625
Lotus,5380291
Baseline,1603708
Lotus,6310416
Baseline,1054375
Lotus,4497750
Baseline,1765958
Lotus,6604708
Baseline,995542
Lotus,4404000
Baseline,1817792
Lotus,6440834
Baseline,798958
Lotus,4588958
Baseline,1784709
Lotus,6553084
Baseline,894667
Lotus,4636500
Baseline,2262041
Lotus,9599708
Baseline,1158166
Lotus,5867333
Baseline,1361958
Lotus,6021750
Baseline,1597417
Lotus,6637917
Baseline,1559458
Lotus,6060042
Baseline,1175792
Lotus,5286709
Baseline,1229292
Lotus,5750834
Baseline,1241875
Lotus,5715625
Baseline,1690834
Lotus,6278375
Baseline,806917
Lotus,4201917
Baseline,2266292
Lotus,6477708
Baseline,1170959
Lotus,4886250
Baseline,1673542
Lotus,7122958
Baseline,1013625
Lotus,4537583
Baseline,619333
Lotus,3998375
Baseline,748292
Lotus,4418833
Baseline,1788167
Lotus,8295042
Baseline,840000
Lotus,4682167
Baseline,1746083
Lotus,8575292
Baseline,597125
Lotus,4826875
Baseline,617333
Lotus,3597250
Baseline,1215875
Lotus,5249500
Baseline,1753250
Lotus,6601458
Baseline,792708
Lotus,4836083
Baseline,1571500
Lotus,8358000
Baseline,1292125
Lotus,5856375
Baseline,1342500
Lotus,5929125
Baseline,1318208
Lotus,5473333
Baseline,1759084
Lotus,6705792
Baseline,1056875
Lotus,5135125
Baseline,1277666
Lotus,6178833
Baseline,918583
Lotus,4865167
Baseline,1743750
Lotus,8247042
Baseline,1111458
Lotus,5361000
Baseline,1712792
Lotus,8414292
Baseline,933250
Lotus,4930667
Baseline,1616875
Lotus,7955375
Baseline,1263042
Lotus,5640209
Baseline,1743542
Lotus,6246333
Baseline,1661417
Lotus,6492792
Baseline,1921375
Lotus,8122792
Baseline,1540083
Lotus,6553000
Baseline,1427334
Lotus,5580709
Baseline,1101666
Lotus,4956166
Baseline,1661709
Lotus,5945125
Baseline,1424209
Lotus,6227792
Baseline,980333
Lotus,4052875
Baseline,1367792
Lotus,4733833
Baseline,1523250
Lotus,6321792
Baseline,1032583
Lotus,4910542
Baseline,2116042
Lotus,8499584
Baseline,938916
Lotus,4921250
Baseline,1278416
Lotus,4533583
Baseline,797708
Lotus,4338208
Baseline,585084
Lotus,3935375
Baseline,1163000
Lotus,4962334
Baseline,1773083
Lotus,8496625
Baseline,1028041
Lotus,5603458
Baseline,1648166
Lotus,7474458
Baseline,930709
Lotus,5374167
Baseline,1714709
Lotus,8863500
Baseline,1288208
Lotus,5334416
Baseline,1982209
Lotus,6768292
Baseline,1054083
Lotus,4877292
Baseline,1698458
Lotus,6315125
Baseline,1377167
Lotus,6087000
Baseline,1466875
Lotus,5894209
Baseline,1910833
Lotus,6681375
Baseline,2027292
Lotus,8173458
Baseline,869833
Lotus,5300750
Baseline,1231208
Lotus,5972500
Baseline,1566666
Lotus,6719291
Baseline,1955208
Lotus,6932625
Baseline,1714334
Lotus,6598250
Baseline,1805459
Lotus,6619250
Baseline,1276292
Lotus,5194250
Baseline,1168167
Lotus,5229125
Baseline,1317500
Lotus,4990833
Baseline,2127917
Lotus,8293625
Baseline,953083
Lotus,5062375
Baseline,1728208
Lotus,8434667
Baseline,1026500
Lotus,5025542
Baseline,2048875
Lotus,7146625
Baseline,1195042
Lotus,4856833
Baseline,1835042
Lotus,9406292
Baseline,1093375
Lotus,4633166
Baseline,2016792
Lotus,6885459
Baseline,1202250
Lotus,4733667
Baseline,1756792
Lotus,7731459
Baseline,1065709
Lotus,5386709
Baseline,1790916
Lotus,8979458
Baseline,1005458
Lotus,4861667
Baseline,1606292
Lotus,7069042
Baseline,1100916
Lotus,4769375
Baseline,1722417
Lotus,6724459
Baseline,998416
Lotus,5159291
Baseline,1988833
Lotus,6698250
Baseline,1199250
Lotus,5225709
Baseline,1772875
Lotus,7639500
Baseline,652084
Lotus,4359334
Baseline,1243667
Lotus,4783750
Baseline,738208
Lotus,4550875
Baseline,1924000
Lotus,6936708
Baseline,931416
Lotus,5182958
Baseline,1357459
Lotus,5175750
Baseline,1388084
Lotus,6797209
Baseline,1956292
Lotus,9175542
Baseline,1235375
Lotus,5559292
Baseline,1759834
Lotus,8430625
Baseline,943583
Lotus,4264291
Baseline,1602333
Lotus,6212167
Baseline,1323375
Lotus,5962542
Baseline,1759792
Lotus,6107084
Baseline,1428084
Lotus,6001167
Baseline,1747500
Lotus,10069208
Baseline,785167
Lotus,4792208
Baseline,1625666
Lotus,7358666
Baseline,1567375
Lotus,5948292
Baseline,1900709
Lotus,7068042
Baseline,990208
Lotus,4514416
Baseline,2091334
Lotus,8061084
Baseline,1342084
Lotus,6488209
Baseline,1636125
Lotus,7678084
Baseline,1004792
Lotus,4671917
Baseline,1688417
Lotus,5928000
Baseline,1355375
Lotus,7295959
Baseline,1722208
Lotus,7627000
Baseline,1292000
Lotus,6505792
Baseline,1519666
Lotus,6908291
Baseline,1443417
Lotus,6145834
Baseline,1836375
Lotus,7459625
Baseline,1249125
Lotus,5282333
Baseline,1825959
Lotus,6849959
Baseline,1112666
Lotus,4895541
Baseline,1634250
Lotus,7527875
Baseline,883333
Lotus,3986458
Baseline,1682625
Lotus,6391541
Baseline,1060083
Lotus,11336917
Baseline,829000
Lotus,4252584
Baseline,976292
Lotus,4839542
Baseline,1609250
Lotus,8244833
Baseline,910834
Lotus,4963709
Baseline,1693334
Lotus,7512042
Baseline,854542
Lotus,4406209
Baseline,1697583
Lotus,7589042
Baseline,1024125
Lotus,4990125
Baseline,1546291
Lotus,7153291
Baseline,1008709
Lotus,4968250
Baseline,1802334
Lotus,6452084
Baseline,840500
Lotus,4674250
Baseline,1780375
Lotus,9664959
Baseline,1036584
Lotus,6186084
Baseline,1455250
Lotus,7006667
Baseline,1503708
Lotus,5997333
Baseline,2036250
Lotus,7489500
Baseline,1070750
Lotus,4550292
Baseline,1703500
Lotus,8389625
Baseline,1424041
Lotus,5163500
Baseline,738750
Lotus,3146875
Baseline,970084
Lotus,3911250
Baseline,1634041
Lotus,8333291
Baseline,1152958
Lotus,7158041
Baseline,1257834
Lotus,6278250
Baseline,1182917
Lotus,6478875
Baseline,1623041
Lotus,8015458
Baseline,891667
Lotus,4594917
Baseline,1677625
Lotus,7780875
Baseline,1253958
Lotus,6017000
Baseline,1542417
Lotus,5946292
Baseline,1330042
Lotus,5403292
Baseline,1748000
Lotus,8404958
Baseline,1377000
Lotus,6450542
Baseline,1701041
Lotus,6317500
Baseline,1066000
Lotus,5256083
Baseline,1781833
Lotus,7706791
Baseline,866500
Lotus,5210167
Baseline,1184583
Lotus,4840333
Baseline,697583
Lotus,4399958
Baseline,1695291
Lotus,7101750
Baseline,1092958
Lotus,7539958
Baseline,1778167
Lotus,6553084
Baseline,821166
Lotus,5161750
Baseline,1401667
Lotus,6376458
Baseline,1305708
Lotus,5689917
Baseline,1669542
Lotus,7627500
Baseline,855042
Lotus,4731375
Baseline,1479542
Lotus,6195875
Baseline,1013709
Lotus,4833042
Baseline,1825375
Lotus,6065250
Baseline,1100167
Lotus,4801542
Baseline,1413583
Lotus,6406792
Baseline,1095375
Lotus,4664875
Baseline,1735625
Lotus,6383417
Baseline,1102208
Lotus,5121792
Baseline,1564375
Lotus,8189916
Baseline,1261917
Lotus,5328792
Baseline,1804167
Lotus,8001750
Baseline,1257167
Lotus,6142250
Baseline,1618958
Lotus,6600292
Baseline,822167
Lotus,4049875
Baseline,687459
Lotus,5472625
Baseline,910334
Lotus,4911209
Baseline,1715959
Lotus,7742334
Baseline,764417
Lotus,4806917
Baseline,1628708
Lotus,7015500
Baseline,1007667
Lotus,5000375
Baseline,1631709
Lotus,7330042
Baseline,1318375
Lotus,5185125
Baseline,1174667
Lotus,6094209
Baseline,763667
Lotus,4897875
Baseline,1205208
Lotus,6576667
Baseline,1319250
Lotus,6217500
Baseline,1709125
Lotus,7370375
Baseline,1065791
Lotus,4915250
Baseline,1623000
Lotus,8504083
Baseline,1415458
Lotus,6403250
Baseline,1722958
Lotus,7510833
Baseline,1129208
Lotus,4739333
Baseline,1652875
Lotus,7934917
Baseline,957250
Lotus,5180292
Baseline,1742875
Lotus,8755125
Baseline,938541
Lotus,5040125
Baseline,1684958
Lotus,6602125
Baseline,1326208
Lotus,5477666
Baseline,1226375
Lotus,6069292
Baseline,797792
Lotus,4976584
Baseline,1632167
Lotus,6867208
Baseline,921875
Lotus,5137334
Baseline,1640416
Lotus,7612333
Baseline,1043458
Lotus,4611333
Baseline,1609667
Lotus,7421959
Baseline,724917
Lotus,5027459
Baseline,1456292
Lotus,8822625
Baseline,1205417
Lotus,5666667
Baseline,1609625
Lotus,7561708
Baseline,765000
Lotus,3866250
Baseline,1110292
Lotus,5922667
Baseline,799375
Lotus,4136667
Baseline,507875
Lotus,4008042
Baseline,1485625
Lotus,6257959
Baseline,1895667
Lotus,7633583
Baseline,1314125
Lotus,5575416
Baseline,1814125
Lotus,7862250
Baseline,876708
Lotus,4028083
Baseline,1767458
Lotus,7555208
Baseline,1070125
Lotus,5009250
Baseline,1778917
Lotus,10244834
Baseline,1319334
Lotus,5931542
Baseline,2018375
Lotus,7861625
Baseline,1258333
Lotus,5701958
Baseline,1648625
Lotus,6377375
Baseline,1281417
Lotus,5509417
Baseline,1690458
Lotus,8096500
Baseline,824125
Lotus,4241417
Baseline,1410792
Lotus,7165875
Baseline,1243958
Lotus,5327458
Baseline,1798417
Lotus,6359250
Baseline,1168917
Lotus,5635292
Baseline,1875792
Lotus,7011625
Baseline,1355584
Lotus,5086875
Baseline,1839167
Lotus,6420708
Baseline,1204792
Lotus,5423875
Baseline,1158333
Lotus,5112500
Baseline,1031625
Lotus,4405625
Baseline,1654417
Lotus,7484958
Baseline,634041
Lotus,6023791
Baseline,1798917
Lotus,7991500
Baseline,1267333
Lotus,5195583
Baseline,1341333
Lotus,6123208
Baseline,1054792
Lotus,4767833
Baseline,1736083
Lotus,7175875
Baseline,705292
Lotus,4593667
Baseline,1660667
Lotus,6566000
Baseline,907709
Lotus,4494792
Baseline,1793583
Lotus,8402666
Baseline,885208
Lotus,5119333
Baseline,1424291
Lotus,6070625
Baseline,983292
Lotus,6552250
Baseline,1467250
Lotus,6832417
Baseline,1290000
Lotus,5875083
Baseline,1759542
Lotus,8605375
Baseline,761500
Lotus,4540625
Baseline,1556083
Lotus,7431083
Baseline,1188125
Lotus,4851208
Baseline,1266875
Lotus,5759584
Baseline,873458
Lotus,5363292
Baseline,1378167
Lotus,6081709
Baseline,1035000
Lotus,5232209
Baseline,1795083
Lotus,6549000
Baseline,1085792
Lotus,4808667
Baseline,1692792
Lotus,7368083
Baseline,1016250
Lotus,5197958
Baseline,1389375
Lotus,6865459
Baseline,952500
Lotus,5035792
Baseline,1211959
Lotus,5129334
Baseline,836541
Lotus,4493208
Baseline,1922833
Lotus,6701500
Baseline,967916
Lotus,4929541
Baseline,1497416
Lotus,5959708
Baseline,742792
Lotus,4568375
Baseline,909625
Lotus,4957916
Baseline,732875
Lotus,4404084
Baseline,1689250
Lotus,8367833
Baseline,1028458
Lotus,5105541
Baseline,1698458
Lotus,6910458
Baseline,729709
Lotus,4930875
Baseline,1300416
Lotus,5555375
Baseline,1489625
Lotus,5230917
Baseline,1687500
Lotus,7302709
Baseline,1044334
Lotus,4765209
Baseline,1729083
Lotus,7050833
Baseline,1276875
Lotus,5667417
Baseline,1613333
Lotus,8895500
Baseline,780250
Lotus,4679333
Baseline,1739584
Lotus,6276625
Baseline,1348750
Lotus,6342667
Baseline,1729416
Lotus,7609500
Baseline,1233042
Lotus,5444417
Baseline,1682208
Lotus,6659583
Baseline,860667
Lotus,4006959
Baseline,1764750
Lotus,6716625
Baseline,1049000
Lotus,4621041
Baseline,1638292
Lotus,8146000
Baseline,1416083
Lotus,5557250
Baseline,1635250
Lotus,5760750
Baseline,1523916
Lotus,5559666
Baseline,1733791
Lotus,8506500
Baseline,1170208
Lotus,4804625
Baseline,1953041
Lotus,7916333
Baseline,947542
Lotus,4718875
Baseline,1582250
Lotus,8010791
Baseline,974125
Lotus,4433042
Baseline,1312000
Lotus,6559916
Baseline,1122375
Lotus,4751375
Baseline,1985750
Lotus,6517083
Baseline,954000
Lotus,4247625
Baseline,1643875
Lotus,8256583
Baseline,1701000
Lotus,5671917
Baseline,1156875
Lotus,6245334
Baseline,1421875
Lotus,6319083
Baseline,1646333
Lotus,8996583
Baseline,994583
Lotus,5857666
Baseline,1902125
Lotus,7994708
Baseline,1065583
Lotus,4306750
Baseline,2409833
Lotus,7634208
Baseline,1320000
Lotus,5745541
Baseline,2850666
Lotus,10171458
Baseline,971791
Lotus,4651291
Baseline,658458
Lotus,3331208
Baseline,539708
Lotus,3933583
Baseline,817458
Lotus,6577166
Baseline,1078167
Lotus,5256625
Baseline,1594833
Lotus,9596958
Baseline,875000
Lotus,6426000
Baseline,774083
Lotus,6591625
Baseline,919833
Lotus,4815792
Baseline,2050125
Lotus,8101625
Baseline,1597959
Lotus,8081750
Baseline,1662042
Lotus,7325000
Baseline,1260708
Lotus,5063042
Baseline,1671583
Lotus,9013458
Baseline,1196375
Lotus,5149500
Baseline,994875
Lotus,4871209
Baseline,982500
Lotus,5418209
Baseline,1660542
Lotus,6653417
Baseline,845333
Lotus,4376917
Baseline,1667042
Lotus,7151292
Baseline,1067417
Lotus,4425417
Baseline,1828292
Lotus,7746750
Baseline,1716250
Lotus,5820667
Baseline,1452208
Lotus,6117333
Baseline,855042
Lotus,5129834
Baseline,1616792
Lotus,6914208
Baseline,1725709
Lotus,6448250
Baseline,1584959
Lotus,9294334
Baseline,1522292
Lotus,6493792
Baseline,1770500
Lotus,7498416
Baseline,1303125
Lotus,4859458
Baseline,1664375
Lotus,6933958
Baseline,912542
Lotus,4147167
Baseline,1091625
Lotus,5335334
Baseline,1609625
Lotus,5464000
Baseline,1450542
Lotus,6490583
Baseline,1201000
Lotus,5481333
Baseline,1800792
Lotus,6528000
Baseline,1079500
Lotus,5090250
Baseline,1116417
Lotus,6321917
Baseline,1578500
Lotus,6005833
Baseline,1397958
Lotus,6850625
Baseline,1278333
Lotus,5308917
Baseline,1791500
Lotus,8672458
Baseline,1314459
Lotus,6321167
Baseline,1791458
Lotus,6507583
Baseline,1209250
Lotus,4813041
Baseline,11672167
Lotus,14422375
Baseline,951208
Lotus,5123833
Baseline,1652416
Lotus,7729416
Baseline,1402125
Lotus,6169375
Baseline,1565750
Lotus,7610625
Baseline,1384833
Lotus,6135875
Baseline,1548959
Lotus,7171792
Baseline,1409166
Lotus,5155708
Baseline,1636709
Lotus,9066792
Baseline,51755292
Lotus,57897375
Baseline,1399542
Lotus,6675959
Baseline,1365417
Lotus,5721042
Baseline,1539708
